SPU,Class.L1,Class.L2,Class.L3
SPU_010180,Immunity,Immunity_Signal,Immunity_Signal
SPU_010230,Immunity,Immunity_Signal,Immunity_Signal
SPU_010245,Immunity,Immunity_Signal,Immunity_Signal
SPU_010404,Immunity,Immunity_Signal,Immunity_Signal
SPU_010527,Immunity,Immunity_Signal,Immunity_Signal
SPU_010777,Immunity,Immunity_Signal,Immunity_Signal
SPU_011042,Immunity,Immunity_Signal,Immunity_Signal
SPU_011197,Immunity,Immunity_Signal,Immunity_Signal
SPU_011298,Immunity,Immunity_Signal,Immunity_Signal
SPU_011299,Immunity,Immunity_Signal,Immunity_Signal
SPU_011690,Immunity,Immunity_Signal,Immunity_Signal
SPU_011816,Immunity,Immunity_Signal,Immunity_Signal
SPU_011872,Immunity,Immunity_Signal,Immunity_Signal
SPU_012071,Immunity,Immunity_Signal,Immunity_Signal
SPU_012096,Immunity,Immunity_Signal,Immunity_Signal
SPU_012203,Immunity,Immunity_Signal,Immunity_Signal
SPU_012211,Immunity,Immunity_Signal,Immunity_Signal
SPU_012219,Immunity,Immunity_Signal,Immunity_Signal
SPU_012671,Immunity,Immunity_Signal,Immunity_Signal
SPU_012690,Immunity,Immunity_Signal,Immunity_Signal
SPU_012722,Immunity,Immunity_Signal,Immunity_Signal
SPU_012805,Immunity,Immunity_Signal,Immunity_Signal
SPU_012840,Immunity,Immunity_Signal,Immunity_Signal
SPU_012844,Immunity,Immunity_Signal,Immunity_Signal
SPU_012845,Immunity,Immunity_Signal,Immunity_Signal
SPU_013299,Immunity,Immunity_Signal,Immunity_Signal
SPU_013349,Immunity,Immunity_Signal,Immunity_Signal
SPU_013352,Immunity,Immunity_Signal,Immunity_Signal
SPU_013522,Immunity,Immunity_Signal,Immunity_Signal
SPU_013810,Immunity,Immunity_Signal,Immunity_Signal
SPU_013950,Immunity,Immunity_Signal,Immunity_Signal
SPU_014473,Immunity,Immunity_Signal,Immunity_Signal
SPU_014752,Immunity,Immunity_Signal,Immunity_Signal
SPU_014926,Immunity,Immunity_Signal,Immunity_Signal
SPU_014978,Immunity,Immunity_Signal,Immunity_Signal
SPU_015127,Immunity,Immunity_Signal,Immunity_Signal
SPU_015654,Immunity,Immunity_Signal,Immunity_Signal
SPU_016014,Immunity,Immunity_Signal,Immunity_Signal
SPU_016839,Immunity,Immunity_Signal,Immunity_Signal
SPU_017901,Immunity,Immunity_Signal,Immunity_Signal
SPU_018168,Immunity,Immunity_Signal,Immunity_Signal
SPU_018598,Immunity,Immunity_Signal,Immunity_Signal
SPU_018859,Immunity,Immunity_Signal,Immunity_Signal
SPU_018915,Immunity,Immunity_Signal,Immunity_Signal
SPU_019323,Immunity,Immunity_Signal,Immunity_Signal
SPU_019349,Immunity,Immunity_Signal,Immunity_Signal
SPU_019350,Immunity,Immunity_Signal,Immunity_Signal
SPU_019351,Immunity,Immunity_Signal,Immunity_Signal
SPU_019893,Immunity,Immunity_Signal,Immunity_Signal
SPU_020008,Immunity,Immunity_Signal,Immunity_Signal
SPU_020035,Immunity,Immunity_Signal,Immunity_Signal
SPU_020036,Immunity,Immunity_Signal,Immunity_Signal
SPU_020131,Immunity,Immunity_Signal,Immunity_Signal
SPU_020740,Immunity,Immunity_Signal,Immunity_Signal
SPU_020955,Immunity,Immunity_Signal,Immunity_Signal
SPU_021021,Immunity,Immunity_Signal,Immunity_Signal
SPU_021141,Immunity,Immunity_Signal,Immunity_Signal
SPU_021673,Immunity,Immunity_Signal,Immunity_Signal
SPU_021841,Immunity,Immunity_Signal,Immunity_Signal
SPU_022495,Immunity,Immunity_Signal,Immunity_Signal
SPU_022707,Immunity,Immunity_Signal,Immunity_Signal
SPU_022708,Immunity,Immunity_Signal,Immunity_Signal
SPU_022838,Immunity,Immunity_Signal,Immunity_Signal
SPU_023069,Immunity,Immunity_Signal,Immunity_Signal
SPU_023261,Immunity,Immunity_Signal,Immunity_Signal
SPU_023952,Immunity,Immunity_Signal,Immunity_Signal
SPU_024044,Immunity,Immunity_Signal,Immunity_Signal
SPU_024115,Immunity,Immunity_Signal,Immunity_Signal
SPU_024525,Immunity,Immunity_Signal,Immunity_Signal
SPU_024584,Immunity,Immunity_Signal,Immunity_Signal
SPU_026216,Immunity,Immunity_Signal,Immunity_Signal
SPU_026252,Immunity,Immunity_Signal,Immunity_Signal
SPU_026479,Immunity,Immunity_Signal,Immunity_Signal
SPU_026495,Immunity,Immunity_Signal,Immunity_Signal
SPU_026496,Immunity,Immunity_Signal,Immunity_Signal
SPU_026766,Immunity,Immunity_Signal,Immunity_Signal
SPU_026877,Immunity,Immunity_Signal,Immunity_Signal
SPU_027639,Immunity,Immunity_Signal,Immunity_Signal
SPU_027640,Immunity,Immunity_Signal,Immunity_Signal
SPU_027685,Immunity,Immunity_Signal,Immunity_Signal
SPU_027840,Immunity,Immunity_Signal,Immunity_Signal
SPU_027904,Immunity,Immunity_Signal,Immunity_Signal
SPU_027909,Immunity,Immunity_Signal,Immunity_Signal
SPU_028724,Immunity,Immunity_Signal,Immunity_Signal
SPU_028898,Immunity,Immunity_Signal,Immunity_Signal
SPU_030001,Immunity,Immunity_Signal,Immunity_Signal
SPU_030065,Immunity,Immunity_Signal,Immunity_Signal
SPU_030066,Immunity,Immunity_Signal,Immunity_Signal
SPU_030072,Immunity,Immunity_Signal,Immunity_Signal
SPU_030141,Immunity,Immunity_Signal,Immunity_Signal
SPU_030148,Immunity,Immunity_Signal,Immunity_Signal
SPU_030184,Immunity,Immunity_Signal,Immunity_Signal
SPU_030185,Immunity,Immunity_Signal,Immunity_Signal
SPU_030186,Immunity,Immunity_Signal,Immunity_Signal
SPU_030187,Immunity,Immunity_Signal,Immunity_Signal
SPU_030188,Immunity,Immunity_Signal,Immunity_Signal
SPU_030189,Immunity,Immunity_Signal,Immunity_Signal
SPU_030190,Immunity,Immunity_Signal,Immunity_Signal
SPU_030191,Immunity,Immunity_Signal,Immunity_Signal
SPU_030192,Immunity,Immunity_Signal,Immunity_Signal
SPU_030193,Immunity,Immunity_Signal,Immunity_Signal
SPU_030194,Immunity,Immunity_Signal,Immunity_Signal
SPU_030195,Immunity,Immunity_Signal,Immunity_Signal
SPU_030196,Immunity,Immunity_Signal,Immunity_Signal
SPU_030197,Immunity,Immunity_Signal,Immunity_Signal
SPU_030198,Immunity,Immunity_Signal,Immunity_Signal
SPU_030199,Immunity,Immunity_Signal,Immunity_Signal
SPU_030200,Immunity,Immunity_Signal,Immunity_Signal
SPU_030201,Immunity,Immunity_Signal,Immunity_Signal
SPU_030202,Immunity,Immunity_Signal,Immunity_Signal
SPU_030203,Immunity,Immunity_Signal,Immunity_Signal
SPU_030204,Immunity,Immunity_Signal,Immunity_Signal
SPU_000861,Immunity,Immunity_TF,Immunity_TF
SPU_001657,Immunity,Immunity_TF,Immunity_TF
SPU_002603,Immunity,Immunity_TF,Immunity_TF
SPU_002874,Immunity,Immunity_TF,Immunity_TF
SPU_003102,Immunity,Immunity_TF,Immunity_TF
SPU_003704,Immunity,Immunity_TF,Immunity_TF
SPU_004287,Immunity,Immunity_TF,Immunity_TF
SPU_004702,Immunity,Immunity_TF,Immunity_TF
SPU_005718,Immunity,Immunity_TF,Immunity_TF
SPU_006813,Immunity,Immunity_TF,Immunity_TF
SPU_006814,Immunity,Immunity_TF,Immunity_TF
SPU_006917,Immunity,Immunity_TF,Immunity_TF
SPU_007852,Immunity,Immunity_TF,Immunity_TF
SPU_008175,Immunity,Immunity_TF,Immunity_TF
SPU_008177,Immunity,Immunity_TF,Immunity_TF
SPU_008351,Immunity,Immunity_TF,Immunity_TF
SPU_008703,Immunity,Immunity_TF,Immunity_TF
SPU_009262,Immunity,Immunity_TF,Immunity_TF
SPU_009465,Immunity,Immunity_TF,Immunity_TF
SPU_009876,Immunity,Immunity_TF,Immunity_TF
SPU_010168,Immunity,Immunity_TF,Immunity_TF
SPU_010404,Immunity,Immunity_TF,Immunity_TF
SPU_011002,Immunity,Immunity_TF,Immunity_TF
SPU_011174,Immunity,Immunity_TF,Immunity_TF
SPU_011260,Immunity,Immunity_TF,Immunity_TF
SPU_012203,Immunity,Immunity_TF,Immunity_TF
SPU_012645,Immunity,Immunity_TF,Immunity_TF
SPU_013178,Immunity,Immunity_TF,Immunity_TF
SPU_013569,Immunity,Immunity_TF,Immunity_TF
SPU_014539,Immunity,Immunity_TF,Immunity_TF
SPU_015108,Immunity,Immunity_TF,Immunity_TF
SPU_015358,Immunity,Immunity_TF,Immunity_TF
SPU_015374,Immunity,Immunity_TF,Immunity_TF
SPU_015712,Immunity,Immunity_TF,Immunity_TF
SPU_015908,Immunity,Immunity_TF,Immunity_TF
SPU_016343,Immunity,Immunity_TF,Immunity_TF
SPU_017642,Immunity,Immunity_TF,Immunity_TF
SPU_018366,Immunity,Immunity_TF,Immunity_TF
SPU_018483,Immunity,Immunity_TF,Immunity_TF
SPU_020123,Immunity,Immunity_TF,Immunity_TF
SPU_020124,Immunity,Immunity_TF,Immunity_TF
SPU_020311,Immunity,Immunity_TF,Immunity_TF
SPU_020722,Immunity,Immunity_TF,Immunity_TF
SPU_021172,Immunity,Immunity_TF,Immunity_TF
SPU_021557,Immunity,Immunity_TF,Immunity_TF
SPU_021608,Immunity,Immunity_TF,Immunity_TF
SPU_023107,Immunity,Immunity_TF,Immunity_TF
SPU_025584,Immunity,Immunity_TF,Immunity_TF
SPU_025601,Immunity,Immunity_TF,Immunity_TF
SPU_025612,Immunity,Immunity_TF,Immunity_TF
SPU_026877,Immunity,Immunity_TF,Immunity_TF
SPU_026905,Immunity,Immunity_TF,Immunity_TF
SPU_027015,Immunity,Immunity_TF,Immunity_TF
SPU_027235,Immunity,Immunity_TF,Immunity_TF
SPU_027853,Immunity,Immunity_TF,Immunity_TF
SPU_028093,Immunity,Immunity_TF,Immunity_TF
SPU_028479,Immunity,Immunity_TF,Immunity_TF
SPU_030060,Immunity,Immunity_TF,Immunity_TF
SPU_003308,Immunity,Immunity_VDJ,Immunity_VDJ
SPU_006396,Immunity,Immunity_VDJ,Immunity_VDJ
SPU_009224,Immunity,Immunity_VDJ,Immunity_VDJ
SPU_009797,Immunity,Immunity_VDJ,Immunity_VDJ
SPU_009980,Immunity,Immunity_VDJ,Immunity_VDJ
SPU_012239,Immunity,Immunity_VDJ,Immunity_VDJ
SPU_015484,Immunity,Immunity_VDJ,Immunity_VDJ
SPU_015529,Immunity,Immunity_VDJ,Immunity_VDJ
SPU_018243,Immunity,Immunity_VDJ,Immunity_VDJ
SPU_021517,Immunity,Immunity_VDJ,Immunity_VDJ
SPU_024517,Immunity,Immunity_VDJ,Immunity_VDJ
SPU_027600,Immunity,Immunity_VDJ,Immunity_VDJ
SPU_030091,Immunity,Immunity_VDJ,Immunity_VDJ
SPU_001048,Kinase,Kinase_AGC,Kinase_AGC
SPU_001049,Kinase,Kinase_AGC,Kinase_AGC
SPU_001621,Kinase,Kinase_AGC,Kinase_AGC
SPU_004964,Kinase,Kinase_AGC,Kinase_AGC
SPU_005149,Kinase,Kinase_AGC,Kinase_AGC
SPU_007222,Kinase,Kinase_AGC,Kinase_AGC
SPU_008180,Kinase,Kinase_AGC,Kinase_AGC
SPU_008678,Kinase,Kinase_AGC,Kinase_AGC
SPU_009470,Kinase,Kinase_AGC,Kinase_AGC
SPU_009681,Kinase,Kinase_AGC,Kinase_AGC
SPU_010805,Kinase,Kinase_AGC,Kinase_AGC
SPU_010876,Kinase,Kinase_AGC,Kinase_AGC
SPU_010957,Kinase,Kinase_AGC,Kinase_AGC
SPU_011124,Kinase,Kinase_AGC,Kinase_AGC
SPU_011714,Kinase,Kinase_AGC,Kinase_AGC
SPU_011838,Kinase,Kinase_AGC,Kinase_AGC
SPU_011918,Kinase,Kinase_AGC,Kinase_AGC
SPU_012503,Kinase,Kinase_AGC,Kinase_AGC
SPU_014818,Kinase,Kinase_AGC,Kinase_AGC
SPU_016045,Kinase,Kinase_AGC,Kinase_AGC
SPU_016494,Kinase,Kinase_AGC,Kinase_AGC
SPU_017694,Kinase,Kinase_AGC,Kinase_AGC
SPU_019117,Kinase,Kinase_AGC,Kinase_AGC
SPU_020069,Kinase,Kinase_AGC,Kinase_AGC
SPU_020398,Kinase,Kinase_AGC,Kinase_AGC
SPU_022164,Kinase,Kinase_AGC,Kinase_AGC
SPU_023401,Kinase,Kinase_AGC,Kinase_AGC
SPU_024526,Kinase,Kinase_AGC,Kinase_AGC
SPU_024721,Kinase,Kinase_AGC,Kinase_AGC
SPU_024930,Kinase,Kinase_AGC,Kinase_AGC
SPU_026079,Kinase,Kinase_AGC,Kinase_AGC
SPU_026498,Kinase,Kinase_AGC,Kinase_AGC
SPU_027848,Kinase,Kinase_AGC,Kinase_AGC
SPU_000865,Kinase,Kinase_Atypical,Kinase_Atypical
SPU_001156,Kinase,Kinase_Atypical,Kinase_Atypical
SPU_003032,Kinase,Kinase_Atypical,Kinase_Atypical
SPU_004443,Kinase,Kinase_Atypical,Kinase_Atypical
SPU_004814,Kinase,Kinase_Atypical,Kinase_Atypical
SPU_005063,Kinase,Kinase_Atypical,Kinase_Atypical
SPU_005652,Kinase,Kinase_Atypical,Kinase_Atypical
SPU_005708,Kinase,Kinase_Atypical,Kinase_Atypical
SPU_006053,Kinase,Kinase_Atypical,Kinase_Atypical
SPU_006720,Kinase,Kinase_Atypical,Kinase_Atypical
SPU_007086,Kinase,Kinase_Atypical,Kinase_Atypical
SPU_007376,Kinase,Kinase_Atypical,Kinase_Atypical
SPU_008717,Kinase,Kinase_Atypical,Kinase_Atypical
SPU_011017,Kinase,Kinase_Atypical,Kinase_Atypical
SPU_011072,Kinase,Kinase_Atypical,Kinase_Atypical
SPU_011641,Kinase,Kinase_Atypical,Kinase_Atypical
SPU_012482,Kinase,Kinase_Atypical,Kinase_Atypical
SPU_014821,Kinase,Kinase_Atypical,Kinase_Atypical
SPU_015529,Kinase,Kinase_Atypical,Kinase_Atypical
SPU_016754,Kinase,Kinase_Atypical,Kinase_Atypical
SPU_021593,Kinase,Kinase_Atypical,Kinase_Atypical
SPU_025160,Kinase,Kinase_Atypical,Kinase_Atypical
SPU_025176,Kinase,Kinase_Atypical,Kinase_Atypical
SPU_025188,Kinase,Kinase_Atypical,Kinase_Atypical
SPU_000435,Kinase,Kinase_CAMK,Kinase_CAMK
SPU_000442,Kinase,Kinase_CAMK,Kinase_CAMK
SPU_002105,Kinase,Kinase_CAMK,Kinase_CAMK
SPU_002533,Kinase,Kinase_CAMK,Kinase_CAMK
SPU_003424,Kinase,Kinase_CAMK,Kinase_CAMK
SPU_003844,Kinase,Kinase_CAMK,Kinase_CAMK
SPU_004156,Kinase,Kinase_CAMK,Kinase_CAMK
SPU_004413,Kinase,Kinase_CAMK,Kinase_CAMK
SPU_004975,Kinase,Kinase_CAMK,Kinase_CAMK
SPU_005613,Kinase,Kinase_CAMK,Kinase_CAMK
SPU_006402,Kinase,Kinase_CAMK,Kinase_CAMK
SPU_006475,Kinase,Kinase_CAMK,Kinase_CAMK
SPU_006908,Kinase,Kinase_CAMK,Kinase_CAMK
SPU_006914,Kinase,Kinase_CAMK,Kinase_CAMK
SPU_006947,Kinase,Kinase_CAMK,Kinase_CAMK
SPU_007508,Kinase,Kinase_CAMK,Kinase_CAMK
SPU_007530,Kinase,Kinase_CAMK,Kinase_CAMK
SPU_008218,Kinase,Kinase_CAMK,Kinase_CAMK
SPU_009878,Kinase,Kinase_CAMK,Kinase_CAMK
SPU_010156,Kinase,Kinase_CAMK,Kinase_CAMK
SPU_010280,Kinase,Kinase_CAMK,Kinase_CAMK
SPU_011714,Kinase,Kinase_CAMK,Kinase_CAMK
SPU_013349,Kinase,Kinase_CAMK,Kinase_CAMK
SPU_013910,Kinase,Kinase_CAMK,Kinase_CAMK
SPU_013917,Kinase,Kinase_CAMK,Kinase_CAMK
SPU_014293,Kinase,Kinase_CAMK,Kinase_CAMK
SPU_014404,Kinase,Kinase_CAMK,Kinase_CAMK
SPU_014936,Kinase,Kinase_CAMK,Kinase_CAMK
SPU_015349,Kinase,Kinase_CAMK,Kinase_CAMK
SPU_015419,Kinase,Kinase_CAMK,Kinase_CAMK
SPU_016604,Kinase,Kinase_CAMK,Kinase_CAMK
SPU_016934,Kinase,Kinase_CAMK,Kinase_CAMK
SPU_017437,Kinase,Kinase_CAMK,Kinase_CAMK
SPU_017816,Kinase,Kinase_CAMK,Kinase_CAMK
SPU_019190,Kinase,Kinase_CAMK,Kinase_CAMK
SPU_019413,Kinase,Kinase_CAMK,Kinase_CAMK
SPU_019715,Kinase,Kinase_CAMK,Kinase_CAMK
SPU_019837,Kinase,Kinase_CAMK,Kinase_CAMK
SPU_020249,Kinase,Kinase_CAMK,Kinase_CAMK
SPU_020413,Kinase,Kinase_CAMK,Kinase_CAMK
SPU_020465,Kinase,Kinase_CAMK,Kinase_CAMK
SPU_022284,Kinase,Kinase_CAMK,Kinase_CAMK
SPU_022798,Kinase,Kinase_CAMK,Kinase_CAMK
SPU_023309,Kinase,Kinase_CAMK,Kinase_CAMK
SPU_023876,Kinase,Kinase_CAMK,Kinase_CAMK
SPU_024394,Kinase,Kinase_CAMK,Kinase_CAMK
SPU_024676,Kinase,Kinase_CAMK,Kinase_CAMK
SPU_024721,Kinase,Kinase_CAMK,Kinase_CAMK
SPU_024930,Kinase,Kinase_CAMK,Kinase_CAMK
SPU_025882,Kinase,Kinase_CAMK,Kinase_CAMK
SPU_028366,Kinase,Kinase_CAMK,Kinase_CAMK
SPU_028463,Kinase,Kinase_CAMK,Kinase_CAMK
SPU_028649,Kinase,Kinase_CAMK,Kinase_CAMK
SPU_001500,Kinase,Kinase_CK1,Kinase_CK1
SPU_007973,Kinase,Kinase_CK1,Kinase_CK1
SPU_016006,Kinase,Kinase_CK1,Kinase_CK1
SPU_021174,Kinase,Kinase_CK1,Kinase_CK1
SPU_022153,Kinase,Kinase_CK1,Kinase_CK1
SPU_025241,Kinase,Kinase_CK1,Kinase_CK1
SPU_000151,Kinase,Kinase_CMGC,Kinase_CMGC
SPU_000244,Kinase,Kinase_CMGC,Kinase_CMGC
SPU_000563,Kinase,Kinase_CMGC,Kinase_CMGC
SPU_001690,Kinase,Kinase_CMGC,Kinase_CMGC
SPU_002210,Kinase,Kinase_CMGC,Kinase_CMGC
SPU_002614,Kinase,Kinase_CMGC,Kinase_CMGC
SPU_002645,Kinase,Kinase_CMGC,Kinase_CMGC
SPU_003654,Kinase,Kinase_CMGC,Kinase_CMGC
SPU_004639,Kinase,Kinase_CMGC,Kinase_CMGC
SPU_004789,Kinase,Kinase_CMGC,Kinase_CMGC
SPU_004962,Kinase,Kinase_CMGC,Kinase_CMGC
SPU_006869,Kinase,Kinase_CMGC,Kinase_CMGC
SPU_007655,Kinase,Kinase_CMGC,Kinase_CMGC
SPU_009263,Kinase,Kinase_CMGC,Kinase_CMGC
SPU_010118,Kinase,Kinase_CMGC,Kinase_CMGC
SPU_010799,Kinase,Kinase_CMGC,Kinase_CMGC
SPU_010846,Kinase,Kinase_CMGC,Kinase_CMGC
SPU_011286,Kinase,Kinase_CMGC,Kinase_CMGC
SPU_012605,Kinase,Kinase_CMGC,Kinase_CMGC
SPU_012674,Kinase,Kinase_CMGC,Kinase_CMGC
SPU_016385,Kinase,Kinase_CMGC,Kinase_CMGC
SPU_016561,Kinase,Kinase_CMGC,Kinase_CMGC
SPU_016748,Kinase,Kinase_CMGC,Kinase_CMGC
SPU_017705,Kinase,Kinase_CMGC,Kinase_CMGC
SPU_019715,Kinase,Kinase_CMGC,Kinase_CMGC
SPU_019900,Kinase,Kinase_CMGC,Kinase_CMGC
SPU_022035,Kinase,Kinase_CMGC,Kinase_CMGC
SPU_023957,Kinase,Kinase_CMGC,Kinase_CMGC
SPU_025159,Kinase,Kinase_CMGC,Kinase_CMGC
SPU_025893,Kinase,Kinase_CMGC,Kinase_CMGC
SPU_026319,Kinase,Kinase_CMGC,Kinase_CMGC
SPU_026899,Kinase,Kinase_CMGC,Kinase_CMGC
SPU_027370,Kinase,Kinase_CMGC,Kinase_CMGC
SPU_028236,Kinase,Kinase_CMGC,Kinase_CMGC
SPU_028478,Kinase,Kinase_CMGC,Kinase_CMGC
SPU_030163,Kinase,Kinase_CMGC,Kinase_CMGC
SPU_000046,Kinase,Kinase_Other,Kinase_Other
SPU_000468,Kinase,Kinase_Other,Kinase_Other
SPU_000818,Kinase,Kinase_Other,Kinase_Other
SPU_001931,Kinase,Kinase_Other,Kinase_Other
SPU_002493,Kinase,Kinase_Other,Kinase_Other
SPU_003710,Kinase,Kinase_Other,Kinase_Other
SPU_004518,Kinase,Kinase_Other,Kinase_Other
SPU_004595,Kinase,Kinase_Other,Kinase_Other
SPU_004671,Kinase,Kinase_Other,Kinase_Other
SPU_004690,Kinase,Kinase_Other,Kinase_Other
SPU_005277,Kinase,Kinase_Other,Kinase_Other
SPU_005411,Kinase,Kinase_Other,Kinase_Other
SPU_005457,Kinase,Kinase_Other,Kinase_Other
SPU_005878,Kinase,Kinase_Other,Kinase_Other
SPU_006011,Kinase,Kinase_Other,Kinase_Other
SPU_007056,Kinase,Kinase_Other,Kinase_Other
SPU_007078,Kinase,Kinase_Other,Kinase_Other
SPU_007456,Kinase,Kinase_Other,Kinase_Other
SPU_007638,Kinase,Kinase_Other,Kinase_Other
SPU_007733,Kinase,Kinase_Other,Kinase_Other
SPU_008024,Kinase,Kinase_Other,Kinase_Other
SPU_008121,Kinase,Kinase_Other,Kinase_Other
SPU_008255,Kinase,Kinase_Other,Kinase_Other
SPU_008280,Kinase,Kinase_Other,Kinase_Other
SPU_008621,Kinase,Kinase_Other,Kinase_Other
SPU_008747,Kinase,Kinase_Other,Kinase_Other
SPU_008923,Kinase,Kinase_Other,Kinase_Other
SPU_009270,Kinase,Kinase_Other,Kinase_Other
SPU_009434,Kinase,Kinase_Other,Kinase_Other
SPU_009852,Kinase,Kinase_Other,Kinase_Other
SPU_010455,Kinase,Kinase_Other,Kinase_Other
SPU_010456,Kinase,Kinase_Other,Kinase_Other
SPU_010517,Kinase,Kinase_Other,Kinase_Other
SPU_010530,Kinase,Kinase_Other,Kinase_Other
SPU_010590,Kinase,Kinase_Other,Kinase_Other
SPU_010964,Kinase,Kinase_Other,Kinase_Other
SPU_011168,Kinase,Kinase_Other,Kinase_Other
SPU_011645,Kinase,Kinase_Other,Kinase_Other
SPU_011808,Kinase,Kinase_Other,Kinase_Other
SPU_011952,Kinase,Kinase_Other,Kinase_Other
SPU_012192,Kinase,Kinase_Other,Kinase_Other
SPU_012529,Kinase,Kinase_Other,Kinase_Other
SPU_012859,Kinase,Kinase_Other,Kinase_Other
SPU_013806,Kinase,Kinase_Other,Kinase_Other
SPU_013990,Kinase,Kinase_Other,Kinase_Other
SPU_014146,Kinase,Kinase_Other,Kinase_Other
SPU_014185,Kinase,Kinase_Other,Kinase_Other
SPU_014245,Kinase,Kinase_Other,Kinase_Other
SPU_014253,Kinase,Kinase_Other,Kinase_Other
SPU_014587,Kinase,Kinase_Other,Kinase_Other
SPU_014659,Kinase,Kinase_Other,Kinase_Other
SPU_016352,Kinase,Kinase_Other,Kinase_Other
SPU_016864,Kinase,Kinase_Other,Kinase_Other
SPU_017078,Kinase,Kinase_Other,Kinase_Other
SPU_017455,Kinase,Kinase_Other,Kinase_Other
SPU_017786,Kinase,Kinase_Other,Kinase_Other
SPU_017790,Kinase,Kinase_Other,Kinase_Other
SPU_017949,Kinase,Kinase_Other,Kinase_Other
SPU_017980,Kinase,Kinase_Other,Kinase_Other
SPU_018352,Kinase,Kinase_Other,Kinase_Other
SPU_018375,Kinase,Kinase_Other,Kinase_Other
SPU_019021,Kinase,Kinase_Other,Kinase_Other
SPU_020168,Kinase,Kinase_Other,Kinase_Other
SPU_020735,Kinase,Kinase_Other,Kinase_Other
SPU_020864,Kinase,Kinase_Other,Kinase_Other
SPU_022200,Kinase,Kinase_Other,Kinase_Other
SPU_022611,Kinase,Kinase_Other,Kinase_Other
SPU_022809,Kinase,Kinase_Other,Kinase_Other
SPU_023136,Kinase,Kinase_Other,Kinase_Other
SPU_023236,Kinase,Kinase_Other,Kinase_Other
SPU_023369,Kinase,Kinase_Other,Kinase_Other
SPU_023601,Kinase,Kinase_Other,Kinase_Other
SPU_024035,Kinase,Kinase_Other,Kinase_Other
SPU_025674,Kinase,Kinase_Other,Kinase_Other
SPU_025872,Kinase,Kinase_Other,Kinase_Other
SPU_026724,Kinase,Kinase_Other,Kinase_Other
SPU_027012,Kinase,Kinase_Other,Kinase_Other
SPU_027245,Kinase,Kinase_Other,Kinase_Other
SPU_027616,Kinase,Kinase_Other,Kinase_Other
SPU_027765,Kinase,Kinase_Other,Kinase_Other
SPU_027814,Kinase,Kinase_Other,Kinase_Other
SPU_027833,Kinase,Kinase_Other,Kinase_Other
SPU_028348,Kinase,Kinase_Other,Kinase_Other
SPU_028859,Kinase,Kinase_Other,Kinase_Other
SPU_030165,Kinase,Kinase_Other,Kinase_Other
SPU_030242,Kinase,Kinase_Other,Kinase_Other
SPU_004243,Kinase,Kinase_RGC,Kinase_RGC
SPU_005954,Kinase,Kinase_RGC,Kinase_RGC
SPU_009432,Kinase,Kinase_RGC,Kinase_RGC
SPU_012848,Kinase,Kinase_RGC,Kinase_RGC
SPU_015674,Kinase,Kinase_RGC,Kinase_RGC
SPU_016736,Kinase,Kinase_RGC,Kinase_RGC
SPU_024339,Kinase,Kinase_RGC,Kinase_RGC
SPU_027510,Kinase,Kinase_RGC,Kinase_RGC
SPU_002246,Kinase,Kinase_STE,Kinase_STE
SPU_003403,Kinase,Kinase_STE,Kinase_STE
SPU_003438,Kinase,Kinase_STE,Kinase_STE
SPU_003534,Kinase,Kinase_STE,Kinase_STE
SPU_007587,Kinase,Kinase_STE,Kinase_STE
SPU_007768,Kinase,Kinase_STE,Kinase_STE
SPU_009399,Kinase,Kinase_STE,Kinase_STE
SPU_010141,Kinase,Kinase_STE,Kinase_STE
SPU_010248,Kinase,Kinase_STE,Kinase_STE
SPU_010629,Kinase,Kinase_STE,Kinase_STE
SPU_012098,Kinase,Kinase_STE,Kinase_STE
SPU_014726,Kinase,Kinase_STE,Kinase_STE
SPU_015281,Kinase,Kinase_STE,Kinase_STE
SPU_017927,Kinase,Kinase_STE,Kinase_STE
SPU_018724,Kinase,Kinase_STE,Kinase_STE
SPU_020611,Kinase,Kinase_STE,Kinase_STE
SPU_021504,Kinase,Kinase_STE,Kinase_STE
SPU_022629,Kinase,Kinase_STE,Kinase_STE
SPU_024316,Kinase,Kinase_STE,Kinase_STE
SPU_025219,Kinase,Kinase_STE,Kinase_STE
SPU_025674,Kinase,Kinase_STE,Kinase_STE
SPU_026828,Kinase,Kinase_STE,Kinase_STE
SPU_027423,Kinase,Kinase_STE,Kinase_STE
SPU_000310,Kinase,Kinase_TK,Kinase_TK
SPU_000667,Kinase,Kinase_TK,Kinase_TK
SPU_000806,Kinase,Kinase_TK,Kinase_TK
SPU_002840,Kinase,Kinase_TK,Kinase_TK
SPU_003916,Kinase,Kinase_TK,Kinase_TK
SPU_004037,Kinase,Kinase_TK,Kinase_TK
SPU_004747,Kinase,Kinase_TK,Kinase_TK
SPU_005055,Kinase,Kinase_TK,Kinase_TK
SPU_005419,Kinase,Kinase_TK,Kinase_TK
SPU_006004,Kinase,Kinase_TK,Kinase_TK
SPU_006026,Kinase,Kinase_TK,Kinase_TK
SPU_006988,Kinase,Kinase_TK,Kinase_TK
SPU_008595,Kinase,Kinase_TK,Kinase_TK
SPU_009079,Kinase,Kinase_TK,Kinase_TK
SPU_009842,Kinase,Kinase_TK,Kinase_TK
SPU_009990,Kinase,Kinase_TK,Kinase_TK
SPU_010329,Kinase,Kinase_TK,Kinase_TK
